RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
201,1097,PAR,DURAND LAGUNA Jose (ARG),false,0,Tranquilino GARCETE,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Enrique BALLESTRERO,GK,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Jorge PARDON,GK,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Hector CASTRO,Unknown,G60'
201,1099,PER,BRU Francisco (ESP),false,0,Luis SOUZA,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Pedro CEA,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Eduardo ASTENGO,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Lorenzo FERNANDEZ,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Mario DE LAS CASAS,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Alvaro GESTIDO,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Alberto DENEGRI,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Victoriano IRIARTE,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Placido GALINDO,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Jose ANDRADE,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Jose Maria LAVALLE,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Pedro PETRONE,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Antonio MAQUILON,C,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Domingo TEJERA,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Demetrio NEYRA,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Santos URDINARAN,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Alejandro VILLANUEVA,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Jose NASAZZI,C,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Julio LORES,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Juan Carlos CALVO,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Lizardo NUE RODRIGUEZ,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Miguel CAPPUCCINI,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Julio QUINTANA,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Conduelo PIRIZ,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Arturo FERNANDEZ,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Angel MELOGNO,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Pablo PACHECO,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Emilio RECOBA,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Carlos CILLONIZ,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Carlos RIOLFO,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Jorge GONGORA,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Zoilo SALDOMBIDE,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Jorge SARMIENTO,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Hector SCARONE,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Juan Alfonso VALLE,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Juan ANSELMO,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Domingo GARCIA,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Ernesto MASCHERONI,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Jose FLORES,Unknown,Unknown
201,1099,URU,SUPPICI Alberto (URU),false,0,Pablo DORADO,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Juan VALDIVIESO,Unknown,Unknown
201,1099,PER,BRU Francisco (ESP),false,0,Alberto SORIA,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Roberto CORTES,GK,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Alex THEPOT,GK,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Guillermo RIVEROS,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Emile VEINANTE,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Guillermo SAAVEDRA,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Alex VILLAPLANE,C,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Carlos SCHNEBERGER,C,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Etienne MATTLER,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Guillermo SUBIABRE,Unknown,G65'
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Marcel PINEL,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Arturo TORRES,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Marcel CAPELLE,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Casimiro TORRES,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Augustin CHANTREL,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Carlos VIDAL,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Edmond DELFOUR,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Eberardo VILLALOBOS,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Celestin DELMER,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Tomas OJEDA,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Marcel LANGILLER,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Ernesto CHAPARRO,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Ernest LIBERATI,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Ulises POIRIER,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Andre MASCHINOT,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Humberto ELGUETA,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Andre TASSIN,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Arturo CODDOU,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Nouma ANDOIRE,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Horacio MUNOZ,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Jean LAURENT,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Cesar ESPINOZA,Unknown,Unknown
201,1094,FRA,CAUDRON Raoul (FRA),false,0,Lucien LAURENT,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Victor MORALES,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Juan AGUILERA,Unknown,Unknown
201,1094,CHI,ORTH Gyorgy (HUN),false,0,Guillermo ARELLANO,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Angel BOSSIO,GKC,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Oscar BONFIGLIO,GK,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Atilio DEMARIA,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Juan CARRENO,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Francisco VARALLO,Unknown,G53'
201,1086,MEX,LUQUE Juan (MEX),false,0,Roberto GAYON,Unknown,G75'
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Alberto CHIVIDINI,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Francisco GARZA GUTIERREZ,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Jose DELLA TORRE,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Rafael GARZA,C,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Rodolfo ORLANDINI,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Hilario LOPEZ,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Fernando PATERNOSTER,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Felipe OLIVARES,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Adolfo ZUMELZU,Unknown,G12' G55'
201,1086,MEX,LUQUE Juan (MEX),false,0,Raimundo RODRIGUEZ,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Guillermo STABILE,Unknown,G8' G17' G80'
201,1086,MEX,LUQUE Juan (MEX),false,0,Felipe ROSAS,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Carlos SPADARO,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Manuel ROSAS,Unknown,P42' G65'
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Carlos PEUCELLE,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Alfredo SANCHEZ,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Pedro SUAREZ,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Isidoro SOTA,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Edmundo PIAGGIO,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Jesus CASTRO,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Luis MONTI,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Luis PEREZ,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Natalio PERINETTI,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Jose RUIZ,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Alejandro SCOPELLI,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Dionisio MEJIA,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Juan EVARISTO,Unknown,Unknown
201,1086,MEX,LUQUE Juan (MEX),false,0,Efrain AMEZCUA,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Mario EVARISTO,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Manuel FERREIRA,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Roberto CERRO,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Ramon MUTTIS,Unknown,Unknown
201,1086,ARG,OLAZAR Francisco (ARG),false,0,Juan BOTASSO,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,VELLOSO,GK,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Jesus BERMUDEZ,GK,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,ZE LUIS,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Jose BUSTAMANTE,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,RUSSINHO,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Casiano CHAVARRIA,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,PREGUINHO,C,G67' G83'
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Segundo DURANDAL,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,MODERATO,Unknown,G37' G73'
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Rene FERNANDEZ,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,HERMOGENES,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Mario ALBORTA,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,ITALIA,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Diogenes LARA,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,FERNANDO GIUDICELLI,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Rafael MENDEZ,C,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,CARVALHO LEITE,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Eduardo REYES ORTIZ,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,BENEDICTO,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Renato SAINZ,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,FAUSTO,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Jorge BALDERRAMA,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,JOEL,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Miguel BRITO,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,TEOPHILO,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Jose NOYA,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,POLY,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Miguel MURILLO,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,OSCARINO,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Luis REYES PENARANDA,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,NILO,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Jorge ARGOTE,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,BRILHANTE,Unknown,Unknown
201,1091,BOL,SAUCEDO Ulises (BOL),false,0,Gumercindo GOMEZ,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,ARAKEN,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,BENVENUTTO,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,DOCA,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,PAMPLONA,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,FORTES,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,MANOELZINHO,Unknown,Unknown
201,1091,BRA,DE CARVALHO Pindaro (BRA),false,0,IVAN MARIZ,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Pedro BENITEZ,GK,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Arnold BADJOU,GK,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Santiago BENITEZ,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Fernand ADAMS,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Delfin BENITEZ CACERES,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Louis VERSYP,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Eusebio DIAZ,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Pierre BRAINE,C,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Salvador FLORES,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Henri DE DEKEN,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Tranquilino GARCETE,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Gerard DELBEKE,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Aurelio GONZALEZ,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Jan DIDDENS,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Lino NESSI,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Auguste HELLEMANS,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Quiterio OLMEDO,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Nikolaas HOYDONCKX,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Luis VARGAS PENA,C,G40'
201,1089,BEL,GOETINCK Hector (BEL),false,0,Jacques MOESCHAL,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Gerardo ROMERO,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Theodore NOUWENS,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Eustaquio CHAMORRO,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Andre SAEYS,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Diego FLORENTIN,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Alexis CHANTRAINE,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Bernabe RIVERA,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Jean DE BIE,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Jacinto VILLALBA,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Bernard VOORHOOF,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Amadeo ORTEGA,Unknown,Unknown
201,1089,BEL,GOETINCK Hector (BEL),false,0,Jean DE CLERQ,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Cayetano CARRERAS SAGUEIR,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Jose Leon MIRACCA,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Diogenes DOMINGUEZ,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Romildo ETCHEVERRY,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Modesto DENIS,Unknown,Unknown
201,1089,PAR,DURAND LAGUNA Jose (ARG),false,0,Francisco AGUIRRE,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Enrique BALLESTRERO,GK,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Ion LAPUSNEANU,GK,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Jose ANDRADE,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Ladislau RAFFINSKY,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Juan ANSELMO,Unknown,G30'
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Corneliu ROBE,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Pedro CEA,Unknown,G35'
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Rudolf BUERGER,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Pablo DORADO,Unknown,G7'
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Adalbert DESU,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Lorenzo FERNANDEZ,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Alfred EISENBEISSER,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Alvaro GESTIDO,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Nicolae KOVACS,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Victoriano IRIARTE,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Emerich VOGL,C,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Ernesto MASCHERONI,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Rudolf WETZER,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Hector SCARONE,Unknown,G24'
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Stefan BARBU,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Jose NASAZZI,C,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Iosif CZAKO,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Domingo TEJERA,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Ilile SUBASEANU,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Santos URDINARAN,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Samuel ZAUBER,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Juan Carlos CALVO,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Constantin STANCIU,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Miguel CAPPUCCINI,Unknown,Unknown
201,1100,ROU,LUCHIDE Octav (ROU),false,0,Adalbert STEINER,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Conduelo PIRIZ,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Angel MELOGNO,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Emilio RECOBA,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Carlos RIOLFO,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Zoilo SALDOMBIDE,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Pedro PETRONE,Unknown,Unknown
201,1100,URU,SUPPICI Alberto (URU),false,0,Hector CASTRO,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Angel BOSSIO,GK,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Roberto CORTES,GK,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Francisco VARALLO,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Victor MORALES,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Jose DELLA TORRE,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Guillermo SAAVEDRA,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Juan EVARISTO,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Guillermo SUBIABRE,C,G15'
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Mario EVARISTO,Unknown,G51'
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Arturo TORRES,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Manuel FERREIRA,C,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Casimiro TORRES,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Rodolfo ORLANDINI,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Carlos VIDAL,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Fernando PATERNOSTER,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Eberardo VILLALOBOS,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Luis MONTI,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Juan AGUILERA,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Carlos PEUCELLE,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Guillermo ARELLANO,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Guillermo STABILE,Unknown,G12' G13'
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Ernesto CHAPARRO,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Edmundo PIAGGIO,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Humberto ELGUETA,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Natalio PERINETTI,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Guillermo RIVEROS,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Alejandro SCOPELLI,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Arturo CODDOU,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Carlos SPADARO,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Horacio MUNOZ,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Pedro SUAREZ,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Cesar ESPINOZA,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Adolfo ZUMELZU,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Carlos SCHNEBERGER,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Roberto CERRO,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Tomas OJEDA,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Ramon MUTTIS,Unknown,Unknown
201,1084,CHI,ORTH Gyorgy (HUN),false,0,Ulises POIRIER,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Atilio DEMARIA,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Juan BOTASSO,Unknown,Unknown
201,1084,ARG,OLAZAR Francisco (ARG),false,0,Alberto CHIVIDINI,Unknown,Unknown
202,1088,ARG,OLAZAR Francisco (ARG),false,0,Juan BOTASSO,GK,Unknown
202,1088,USA,MILLAR Bob (USA),false,0,Jimmy DOUGLAS,GK,Unknown
202,1088,ARG,OLAZAR Francisco (ARG),false,0,Rodolfo ORLANDINI,Unknown,Unknown
202,1088,USA,MILLAR Bob (USA),false,0,Tom FLORIE,C,Unknown
202,1088,ARG,OLAZAR Francisco (ARG),false,0,Fernando PATERNOSTER,Unknown,Unknown
202,1088,USA,MILLAR Bob (USA),false,0,Jimmy GALLAGHER,Unknown,Unknown
202,1088,ARG,OLAZAR Francisco (ARG),false,0,Alejandro SCOPELLI,Unknown,G56'
202,1088,USA,MILLAR Bob (USA),false,0,Billy GONSALVES,Unknown,Unknown
202,1088,ARG,OLAZAR Francisco (ARG),false,0,Guillermo STABILE,Unknown,G69' G87'
202,1088,USA,MILLAR Bob (USA),false,0,Bart McGHEE,Unknown,Unknown
202,1088,ARG,OLAZAR Francisco (ARG),false,0,Luis MONTI,Unknown,G20'
202,1088,USA,MILLAR Bob (USA),false,0,George MOORHOUSE,Unknown,Unknown
